Name ImageFile	Set	ImageFile	Set #	Type	Stage	HP	Weakness	Resistance	Retreat Cost	Rarity	Text
Kyurem VMAX LOR 49	LOR	LOR_049	#049	Water	VMAX (Dynamax) (V) - Kyurem V	330	Metal x2		3	Ultra-Rare Rare	Ability: Glaciated World. Once during your turn, you may discard the top card of your deck. If that card is a [W] Energy card, attach it to 1 of your Pokemon. | [W][W][W] Max Frost: 120+ damage. You may discard any amount of [W] Energy from this Pokemon. This attack does 50 more damage for each card you discarded in this way. | When your Pokemon VMAX is Knocked Out, your opponent takes 3 Prize cards.
Cramorant LOR 50	LOR	LOR_050	#050	Water	Basic	110	Lightning x2		1	Rare	Ability: Lost Provisions. If you have 4 or more cards in the Lost Zone, ignore all Energy in this Pokemon's attack costs. | [W][W][C] Spit Innocently: 110 damage. This attack's damage isn't affected by Weakness.
Glastrier LOR 51	LOR	LOR_051	#051	Water	Basic	130	Metal x2		2	Rare Holo	[W][C] Freeze Down: 40 damage. If the Defending Pokemon is a Basic Pokemon, it can't attack during your opponent's next turn. | [W][W][C] Wild Tackle: 130 damage. This Pokemon also does 30 damage to itself.
Pikachu LOR 52	LOR	LOR_052	#052	Lightning	Basic	60	Fighting x2		1	Common	Ability: Pika Dash. If this Pokemon has any Energy attached, it has no Retreat Cost. | [L][C][C] Whimsy Tackle: 50 damage. Flip a coin. If tails, this attack does nothing.
Raichu LOR 53	LOR	LOR_053	#053	Lightning	Stage 1 - Pikachu	120	Fighting x2		1	Rare	[L] Thunder Shock: 30 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [L][C][C] Ace Spark: 100+ damage. If you have used your VSTAR Power, this attack does 120 more damage.
Electrike LOR 54	LOR	LOR_054	#054	Lightning	Basic	60	Fighting x2		1	Common	[L] Zap Kick: 10 damage. | [C][C] Thunder Fang: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.
Manectric LOR 55	LOR	LOR_055	#055	Lightning	Stage 1 - Electrike	120	Fighting x2		1	Rare	[C][C] Bite: 50 damage. | [L][C][C] Assault Laser: 80+ damage. If your opponent's Active Pokemon has a Pokemon Tool attached, this attack does 80 more damage.
Magnezone V LOR 56	LOR	LOR_056	#056	Lightning	Basic (V)	210	Fighting x2		2	Ultra-Rare Rare	[L][C] Magnetic Tension: Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. This attack does 40 damage to the new Active Pokemon. | [L][C][C] Splitting Beam: 90 damage. This attack also does 30 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) | When your Pokemon V is Knocked Out, your opponent takes 2 Prize cards.
Magnezone VSTAR LOR 57	LOR	LOR_057	#057	Lightning	VSTAR (V) - Magnezone V	270	Fighting x2		2	Ultra-Rare Rare	[L][C][C] Magnetic Grip: 180 damage. Search your deck for up to 2 Item cards, reveal them, and put them into your hand. Then, shuffle your deck. | [L][L] Electro Star: This attack does 90 damage to 2 of your opponent's Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) (You can't use more than 1 VSTAR Power in a game.) | When your Pokemon VSTAR is Knocked Out, your opponent takes 2 Prize cards.
Rotom V LOR 58	LOR	LOR_058	#058	Lightning	Basic (V)	190	Fighting x2		1	Ultra-Rare Rare	Ability: Instant Charge. Once during your turn, you may draw 3 cards. If you use this Ability, your turn ends. | [L][L] Scrap Short: 40+ damage. Put any number of Pokemon Tool cards from your discard pile in the Lost Zone. This attack does 40 more damage for each card you put in the Lost Zone in this way. | When your Pokemon V is Knocked Out, your opponent takes 2 Prize cards.
Tynamo LOR 59	LOR	LOR_059	#059	Lightning	Basic	30	Fighting x2		1	Common	[C] Call Sign: Search your deck for a [L] Pokemon, reveal it, and put it into your hand. Then, shuffle your deck. | [L] Tiny Charge: 10 damage.
Eelektrik LOR 60	LOR	LOR_060	#060	Lightning	Stage 1 - Tynamo	80	Fighting x2		2	Uncommon	Ability: Ad Hoc Shock. When you play this Pokemon from your hand to evolve 1 of your Pokemon during your turn, you may flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [L] Static Shock: 30 damage.
Eelektross LOR 61	LOR	LOR_061	#061	Lightning	Stage 2 - Eelektrik	160	Fighting x2		3	Rare	[C] Coil: 10 damage. During your next turn, this Pokemon's attacks do 120 more damage to your opponent's Active Pokemon (before applying Weakness and Resistance). | [L][C] Extreme Current: 160 damage. Discard 2 Energy from this Pokemon.
Clefairy LOR 62	LOR	LOR_062	#062	Psychic	Basic	60	Metal x2		2	Common	Ability: Moon-Watching Party. Once during your turn, if this Pokemon is in the Active Spot, for each of your Benched Clefairy, you may search your deck for a [P] Energy card and attach it to that Clefairy. Then, shuffle your deck. | [C][C][C] Wonder Storm: 20x damage. This attack does 20 damage for each [P] Energy attached to all of your Pokemon.
Clefable LOR 63	LOR	LOR_063	#063	Psychic	Stage 1 - Clefairy	100	Metal x2		2	Rare	Ability: Spirit Charm. All of your Pokemon take 30 less damage from attacks from your opponent's [N] Pokemon (after applying Weakness and Resistance). You can't apply more than 1 Spirit Charm Ability at a time. | [P][C][C] Moon Impact: 90 damage.
Gastly LOR 64	LOR	LOR_064	#064	Psychic	Basic	40	Darkness x2	Fighting -30	0	Common	[P] Furtive Drop: Put 1 damage counter on your opponent's Active Pokemon.
Haunter LOR 65	LOR	LOR_065	#065	Psychic	Stage 1 - Gastly	70	Darkness x2	Fighting -30	1	Uncommon	[P] Cursed Drop: Put 3 damage counters on your opponent's Pokemon in any way you like.
Gengar LOR 66	LOR	LOR_066	#066	Psychic	Stage 2 - Haunter	120	Darkness x2	Fighting -30	2	Rare Holo	Ability: Netherworld Gate. Once during your turn, if this Pokemon is in your discard pile, you may put it onto your Bench. If you do, put 3 damage counters on this Pokemon. | [P] Screaming Circle: Put 2 damage counters on your opponent's Active Pokemon for each of your opponent's Benched Pokemon.
Mr. Mime LOR 67	LOR	LOR_067	#067	Psychic	Basic	90	Darkness x2	Fighting -30	2	Rare	[C] Pound: 20 damage. | [P][C][C] Tricky Slap: 90 damage. You and your opponent play Rock-Paper-Scissors until someone wins. If you win, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokemon.
Jynx LOR 68	LOR	LOR_068	#068	Psychic	Basic	100	Darkness x2	Fighting -30	1	Common	[C][C] Alluring Dance: Switch 1 of your opponent's Benched Pokemon with their Active Pokemon. The new Active Pokemon is now Confused. | [P][C][C] Super Psy Bolt: 80 damage.
Radiant Gardevoir LOR 69	LOR	LOR_069	#069	Psychic	Basic	130	Metal x2		2	Rare Holo	Ability: Loving Veil. All of your Pokemon take 20 less damage from attacks from your opponent's Pokemon V (after applying Weakness and Resistance). | [P][C][C] Psychic: 70+ damage. This attack does 20 more damage for each Energy attached to your opponent's Active Pokemon.
Sableye LOR 70	LOR	LOR_070	#070	Psychic	Basic	80	Darkness x2	Fighting -30	1	Rare Holo	[C] Scratch: 20 damage. | [P] Lost Mine: You can use this attack only if you have 10 or more cards in the Lost Zone. Put 12 damage counters on your opponent's Pokemon in any way you like.
Mawile LOR 71	LOR	LOR_071	#071	Psychic	Basic	90	Metal x2		1	Common	[C] Tempting Trap: During your opponent's next turn, the Defending Pokemon can't retreat. During your next turn, the Defending Pokemon takes 90 more damage from attacks (after applying Weakness and Resistance). | [P][C][C] Bite: 90 damage.
Shuppet LOR 72	LOR	LOR_072	#072	Psychic	Basic	60	Darkness x2	Fighting -30	1	Common	[P][P] Tongue Slap: 30 damage.
Banette LOR 73	LOR	LOR_073	#073	Psychic	Stage 1 - Shuppet	100	Darkness x2	Fighting -30	1	Rare	Ability: Puppet Offering. Once during your turn, you may put a Supporter card from your discard pile into your hand. If you do, put this Pokemon in the Lost Zone. (Discard all attached cards.) | [P][P] Spooky Shot: 50 damage.
Cresselia LOR 74	LOR	LOR_074	#074	Psychic	Basic	120	Darkness x2	Fighting -30	1	Rare Holo	[P] Moonglow Reverse: Move 2 damage counters from each of your Pokemon to 1 of your opponent's Pokemon. | [P][P][C] Lunar Blast: 110 damage.
Hisuian Zorua LOR 75	LOR	LOR_075	#075	Psychic	Basic	60	Darkness x2	Fighting -30	1	Common	[-] Collect: Draw a card. | [P] Mumble: 10 damage.
Hisuian Zoroark LOR 76	LOR	LOR_076	#076	Psychic	Stage 1 - Hisuian Zorua	120	Darkness x2	Fighting -30	2	Rare Holo	[-] Doom Curse: At the end of your opponent's next turn, the Defending Pokemon will be Knocked Out. | [P] Call Back: Put a card from your discard pile into your hand.
Inkay LOR 77	LOR	LOR_077	#077	Psychic	Basic	60	Darkness x2	Fighting -30	1	Common	[P] Fickle Attack: 30 damage. Flip a coin. If tails, this attack does nothing.
Malamar LOR 78	LOR	LOR_078	#078	Psychic	Stage 1 - Inkay	110	Darkness x2	Fighting -30	2	Rare	[P] Synchro Kinesis: 30+ damage. Each player reveals their hand. If a card in your opponent's hand has the same name as a card in your hand, this attack does 90 more damage. | [P][C][C] Psychic Sphere: 80 damage.
Comfey LOR 79	LOR	LOR_079	#079	Psychic	Basic	70	Metal x2		1	Rare	Ability: Flower Selecting. Once during your turn, if this Pokemon is in the Active Spot, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card in the Lost Zone. | [P][C] Spinning Attack: 30 damage.
Mimikyu LOR 80	LOR	LOR_080	#080	Psychic	Basic	70	Darkness x2	Fighting -30	1	Rare	[P] Perplex: Your opponent's Active Pokemon is now Confused. | [P][C] Worst Gift: 10x damage. This attack does 10 damage for each damage counter on all of your opponent's Pokemon.
Spectrier LOR 81	LOR	LOR_081	#081	Psychic	Basic	120	Darkness x2	Fighting -30	1	Rare Holo	[P] Night Footsteps: Choose 2 of your opponent's Pokemon and put 2 damage counters on each of them. | [P][P][C] Phantom Strike: 120 damage. During your next turn, this Pokemon can't use Phantom Strike.
Enamorus V LOR 82	LOR	LOR_082	#082	Psychic	Basic (V)	210	Metal x2		2	Ultra-Rare Rare	Ability: Guardian of Love. Prevent all effects of your opponent's Pokemon's Abilities done to each of your Pokemon that has any [P] Energy attached, except any Enamorus V. | [P][C][C] Blossom Tail: 100 damage. Attach up to 2 basic Energy cards from your discard pile to your Benched Pokemon in any way you like. | When your Pokemon V is Knocked Out, your opponent takes 2 Prize cards.
Hisuian Growlithe LOR 83	LOR	LOR_083	#083	Fighting	Basic	70	Grass x2		2	Common	[-] Singe: Your opponent's Active Pokemon is now Burned.
Hisuian Arcanine LOR 84	LOR	LOR_084	#084	Fighting	Stage 1 - Hisuian Growlithe	130	Grass x2		2	Rare Holo	[-] Very Vulnerable: 10+ damage. If you have no cards in your hand, this attack does 150 more damage. | [F][C][C] Sharp Fang: 100 damage.
Poliwrath LOR 85	LOR	LOR_085	#085	Fighting	Stage 2 - Poliwhirl	160	Psychic x2		2	Rare	[W] Split Spiral Punch: 60 damage. Your opponent's Active Pokemon is now Confused. | [W][C][C] Splash Loop: 160 damage. Put 2 Energy attached to this Pokemon into your hand.
Machop LOR 86	LOR	LOR_086	#086	Fighting	Basic	70	Psychic x2		2	Common	[F] Punch: 20 damage.
Machoke LOR 87	LOR	LOR_087	#087	Fighting	Stage 1 - Machop	100	Psychic x2		2	Uncommon	[F] Strength: 30 damage. | [F][F] Seismic Toss: 50 damage.
Machamp LOR 88	LOR	LOR_088	#088	Fighting	Stage 2 - Machoke	150	Psychic x2		2	Rare Holo	Ability: Crisis Muscles. If your opponent has 3 or fewer Prize cards remaining, this Pokemon gets +150 HP. | [F][F] Strong-Arm Lariat: 100+ damage. You may do 100 more damage. If you do, during your next turn, this Pokemon can't attack.
Rhyhorn LOR 89	LOR	LOR_089	#089	Fighting	Basic	100	Grass x2		3	Common	[F][C][C] Take Down: 70 damage. This Pokemon also does 20 damage to itself.
Rhydon LOR 90	LOR	LOR_090	#090	Fighting	Stage 1 - Rhyhorn	120	Grass x2		3	Uncommon	[F] Horn Drill: 30 damage. | [F][C][C][C] Take Down: 120 damage. This Pokemon also does 30 damage to itself.
Rhyperior LOR 91	LOR	LOR_091	#091	Fighting	Stage 2 - Rhydon	190	Grass x2		4	Rare	[F] Geo Cannon: 50+ damage. Discard the top card of your deck. If that card is an Energy card, this attack does 100 more damage, and attach that card to this Pokemon. | [F][C][C][C] Rocky Tackle: 180 damage. This Pokemon also does 30 damage to itself.
Aerodactyl V LOR 92	LOR	LOR_092	#092	Fighting	Basic (V)	210	Grass x2		1	Ultra-Rare Rare	[F][C] Bite: 40 damage. | [F][C][C] Rock Crush: 120 damage. Discard an Energy from your opponent's Active Pokemon. | When your Pokemon V is Knocked Out, your opponent takes 2 Prize cards.
Aerodactyl VSTAR LOR 93	LOR	LOR_093	#093	Fighting	VSTAR (V) - Aerodactyl V	260	Grass x2		2	Ultra-Rare Rare	[F][C][C] Lost Dive: 240 damage. Put the top 3 cards of your deck in the Lost Zone. | [C] Ancient Star: Until this Pokemon leaves play, it gains an Ability that has the effect ''Your opponent's Pokemon V in play, except any Aerodactyl VSTAR, have no Abilities.'' (You can't use more than 1 VSTAR Power in a game.) | When your Pokemon VSTAR is Knocked Out, your opponent takes 2 Prize cards.
Sudowoodo LOR 94	LOR	LOR_094	#094	Fighting	Basic	110	Grass x2		2	Common	[F] Joust: 20 damage. Before doing damage, discard all Pokemon Tools from your opponent's Active Pokemon. | [F][C] Impound: 50 damage. During your opponent's next turn, the Defending Pokemon can't retreat.
Gligar LOR 95	LOR	LOR_095	#095	Fighting	Basic	60	Grass x2		1	Common	[F] Cyclone Pincers: 10x damage. Flip 4 coins. This attack does 10 damage for each heads.
Gliscor LOR 96	LOR	LOR_096	#096	Fighting	Stage 1 - Gligar	120	Grass x2		2	Rare	[F][F] Hurricane Shock: 50x damage. Flip 4 coins. This attack does 50 damage for each heads. If at least 2 of them are heads, your opponent's Active Pokemon is now Paralyzed.
Makuhita LOR 97	LOR	LOR_097	#097	Fighting	Basic	80	Psychic x2		3	Common	[F][C] Fake Out: 20 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed.
Hariyama LOR 98	LOR	LOR_098	#098	Fighting	Stage 1 - Makuhita	140	Psychic x2		3	Uncommon	[F][C] Shove: 40 damage. Flip a coin. If heads, your opponent's Active Pokemon is now Paralyzed. | [F][C][C] Muscular Slap: 100 damage. This attack's damage isn't affected by Resistance.
Meditite LOR 99	LOR	LOR_099	#099	Fighting	Basic	70	Psychic x2		1	Common	[F] Focus Fist: 30 damage. Flip a coin. If tails, this attack does nothing.
Medicham LOR 100	LOR	LOR_100	#100	Fighting	Stage 1 - Meditite	110	Psychic x2		1	Uncommon	[F] Battle Step: 50 damage. Search your deck for up to 2 [F] Energy cards and attach them to your Benched Pokemon in any way you like. Then, shuffle your deck.
Relicanth LOR 101	LOR	LOR_101	#101	Fighting	Basic	90	Grass x2		1	Uncommon	[C] Into the Deep: Put up to 2 basic Energy cards from your discard pile into your hand. | [C][C][C] Tackle: 80 damage.
Gastrodon LOR 102	LOR	LOR_102	#102	Fighting	Stage 1 - Shellos	130	Grass x2		3	Uncommon	[C] Recover: Discard an Energy from this Pokemon and heal all damage from it. | [F][F][C] Earthquake: 170 damage. This attack also does 20 damage to each of your Benched Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.)
Mienfoo LOR 103	LOR	LOR_103	#103	Fighting	Basic	60	Psychic x2		1	Common	[F] Chop: 10 damage. | [F][C] Spiral Kick: 30 damage.
Mienshao LOR 104	LOR	LOR_104	#104	Fighting	Stage 1 - Mienfoo	90	Psychic x2		1	Uncommon	[F] Pound: 30 damage. | [F][C] Double Smash: 70x damage. Flip 2 coins. This attack does 70 damage for each heads.
Landorus LOR 105	LOR	LOR_105	#105	Fighting	Basic	120	Grass x2		1	Rare	[C] Slap Push: 20 damage. | [F][F][C] Smashing Edge: 130 damage. Discard 2 Energy from this Pokemon.
Binacle LOR 106	LOR	LOR_106	#106	Fighting	Basic	70	Grass x2		2	Common	[F] Mud-Slap: 10 damage. | [C][C] Slash: 20 damage.
Barbaracle LOR 107	LOR	LOR_107	#107	Fighting	Stage 1 - Binacle	130	Grass x2		3	Rare Holo	Ability: Lost Block. Your opponent puts any Prize cards they would take in the Lost Zone instead of into their hand. | [F][C][C] Dynamic Chop: 100 damage.
Carbink LOR 108	LOR	LOR_108	#108	Fighting	Basic	90	Grass x2		1	Uncommon	[C] Lucky Find: Search your deck for up to 2 Item cards, reveal them, and put them into your hand. Then, shuffle your deck. | [F][C][C] Power Gem: 80 damage.
Rockruff LOR 109	LOR	LOR_109	#109	Fighting	Basic	60	Grass x2		1	Common	[F] Double Draw: Draw 2 cards. | [F][C][C] Rear Kick: 30 damage.
Falinks LOR 110	LOR	LOR_110	#110	Fighting	Basic	100	Psychic x2		1	Common	[F] Fighting Headbutt: 10+ damage. This attack's damage isn't affected by Weakness. If your opponent's Active Pokemon is a Pokemon V, this attack does 50 more damage. | [F][C][C] Jet Headbutt: 80 damage.
